row_index,token_count,sum_score,mean_score
1275,1129,36.723388671875,0.03252735931964128
1276,1022,-24.2930908203125,-0.02377014757369129
1277,1140,40.39990234375,0.03543851082785088
1278,1127,48.823486328125,0.04332163826807897
1279,1122,-28.005126953125,-0.024960006197081105
1280,1130,43.582275390625,0.03856838530143805
1281,1131,56.039794921875,0.04954889029343501
1282,1195,-13.860107421875,-0.011598416252615063
1283,1072,-33.465087890625,-0.03121743273379198
1284,1136,39.295166015625,0.03459081515459947
1285,1098,-34.028564453125,-0.030991406605760472
1286,1141,40.89794921875,0.03584395198838738
1287,1112,-17.336669921875,-0.015590530505283274
1288,1127,64.40869140625,0.057150569127107365
1289,1134,41.25341796875,0.0363786754574515
1290,1074,-23.029052734375,-0.021442320981727186
1291,1107,64.932373046875,0.058656163547312554
1292,1095,36.49853515625,0.033331995576484016
1293,1145,40.423095703125,0.035304013714519654
1294,1099,-27.626953125,-0.02513826489990901
1295,1062,45.7099609375,0.04304139447975518
1296,1119,-55.448486328125,-0.04955181977491063
1297,1133,-37.356201171875,-0.03297105134322595
1298,1124,59.91796875,0.05330780137900356
1299,1131,56.039794921875,0.04954889029343501
1300,1133,30.2822265625,0.026727472694174758
1301,1126,31.59765625,0.028061861678507993
1302,1131,56.0400390625,0.04954910615605659
1303,1116,50.328125,0.04509688620071685
1304,1131,56.0400390625,0.04954910615605659
1305,1110,-37.1396484375,-0.03345914273648649
1306,1135,31.429931640625,0.027691569727422906
1307,1122,64.36572265625,0.057366954239081995
1308,1118,52.714111328125,0.047150367914244186
1309,1122,35.335693359375,0.031493487842580214
1310,1144,48.37255859375,0.042283705064466784
1311,1049,-35.04833984375,-0.03341119146210677
1312,1113,-13.404296875,-0.01204339341868823
1313,1127,70.4501953125,0.06251126469609583
1314,1088,-32.06640625,-0.029472799862132353
1315,1036,-43.41162109375,-0.04190310916385135
1316,1151,-16.791259765625,-0.014588409874565595
1317,887,-45.05908203125,-0.050799416044250284
1319,1121,24.296142578125,0.021673632986730598
1320,1128,-41.685546875,-0.03695527205230496
1321,1115,-24.545654296875,-0.022014039728139013
1322,1125,36.3681640625,0.032327256944444445
1323,1142,28.7294921875,0.025157173544220666
1324,1079,-24.507568359375,-0.022713223688021315
1325,985,-24.9261474609375,-0.02530573346288071
1326,1050,-36.25732421875,-0.03453078497023809
1327,997,-21.256591796875,-0.02132055345724674
1328,1094,-41.584228515625,-0.038011177802216634
1329,1133,93.13427734375,0.08220148044461606
1330,1103,-25.95068359375,-0.023527364998866727
1331,1105,-53.906005859375,-0.04878371570984163
1332,1105,-69.74951171875,-0.06312173006221719
1333,1125,24.493896484375,0.021772352430555555
1334,1125,12.087158203125,0.010744140625
1335,1043,-31.634033203125,-0.030329849667425694
1336,1063,6.242919921875,0.005872925608537159
1337,1112,52.435791015625,0.04715448832340378
1338,1018,-49.328125,-0.0484559184675835
1339,1035,-38.265380859375,-0.03697138247282609
1340,1103,54.9716796875,0.049838331538984586
1341,1070,-19.852294921875,-0.018553546655957945
1342,1125,44.966796875,0.03997048611111111
1343,1142,31.484375,0.027569505253940457
1344,1070,-19.85205078125,-0.01855331848714953
1345,1135,37.97607421875,0.03345909622797357
1346,1136,12.8046875,0.011271731954225352
1347,1112,32.461181640625,0.02919171010847572
1348,1126,39.180908203125,0.034796543697269096
1349,1114,18.281005859375,0.016410238652939856
1350,1122,63.2333984375,0.05635775261809269
1351,1115,-55.341796875,-0.0496338985426009
1352,1107,54.95947265625,0.04964722010501355
1353,1113,40.6474609375,0.03652062977313567
1354,1124,33.9801025390625,0.03023140795290258
1355,1115,47.678955078125,0.04276139468890135
1356,1087,-19.10888671875,-0.017579472602345905
1357,1108,81.149169921875,0.0732393230341832
1358,1140,56.73583984375,0.049768280564692985
1359,1094,21.542724609375,0.019691704396138026
1360,1129,36.723388671875,0.03252735931964128
1361,1129,31.183837890625,0.02762075986769265
1362,1075,-41.216552734375,-0.0383409792877907
1363,1118,60.67724609375,0.054273028706395346
1364,1097,-34.6572265625,-0.03159273159753874
1365,1095,64.3525390625,0.05876944206621004
1366,1095,44.8134765625,0.04092554937214612
1367,1105,63.27783203125,0.05726500636312217
1368,1103,-20.23974609375,-0.018349724473028104
1369,1111,69.163818359375,0.062253661889626465
1370,1119,67.0126953125,0.05988623352323503
1371,1107,56.87451171875,0.05137715602416441
1372,1108,24.185546875,0.021828110898014442
1373,1113,43.44580078125,0.03903486143867924
1374,1106,21.827880859375,0.0197358778113698
1375,1095,74.3212890625,0.06787332334474885
1376,1093,45.488037109375,0.04161760028305123
1377,1115,39.015625,0.034991591928251124
1378,1132,29.961181640625,0.026467474947548586
1379,1093,43.78369140625,0.040058272100869166
1380,1097,34.087890625,0.031073738035551503
1381,1112,27.849609375,0.02504461274730216
1382,1112,32.543701171875,0.029265918320031475
1383,1092,28.541748046875,0.026137131911057692
1384,1089,15.55419921875,0.014283011220156107
1385,1097,45.867431640625,0.04181169702882862
1386,1068,-49.849853515625,-0.04667589280489232
1387,967,-25.4700927734375,-0.02633928932103154
1388,1086,73.3310546875,0.06752399142495397
1389,1086,43.41748046875,0.039979263783379376
1390,1138,40.3349609375,0.0354437266586116
1391,1085,39.972412109375,0.03684093281970046
1392,1038,-39.87744140625,-0.03841757360910405
1393,1090,-35.769287109375,-0.03281585973337156
1394,1095,-36.177490234375,-0.03303880386700913
1395,1085,39.482421875,0.03638932891705069
1396,1117,27.6767578125,0.02477775990376007
1397,1108,15.1531982421875,0.013676171698725181
1398,1080,12.222412109375,0.011317048249421296
1399,1062,45.7099609375,0.04304139447975518
1400,1095,30.119873046875,0.027506733376141554
1401,1093,31.3095703125,0.028645535510064043
1402,1112,40.92822265625,0.0368059556261241
1403,1088,21.2723388671875,0.019551782047047335
1405,1068,-29.9052734375,-0.02800119235720974
1406,1111,37.3134765625,0.0335854874549955
1407,1088,41.4072265625,0.038058112649356615
1408,1108,15.153564453125,0.013676502214011732
1409,1072,66.567138671875,0.062096211447644586
1410,965,-11.169921875,-0.011575048575129534
1411,1084,13.580322265625,0.01252797256976476
1412,1088,41.4072265625,0.038058112649356615
1413,1093,53.38720703125,0.04884465419144556
1414,1090,31.957763671875,0.029319049240252294
1415,1077,-48.611083984375,-0.04513563972551068
1416,1097,43.061767578125,0.03925411812044211
1417,1077,35.902099609375,0.03333528283136026
1418,1078,62.374267578125,0.057861101649466604
1419,1101,34.78515625,0.03159414736603088
1420,1070,53.910400390625,0.050383551766939254
1421,1099,62.792236328125,0.0571357928372384
1422,1094,42.280517578125,0.038647639468121574
1423,1098,55.439697265625,0.050491527564321494
1424,1112,23.69140625,0.021305221447841728
1425,1086,25.096435546875,0.023109056672997237
1426,1073,10.84375,0.01010601118359739
1427,1069,84.499267578125,0.07904515208430776
1428,1047,-8.0302734375,-0.007669793159025788
1429,1062,45.7099609375,0.04304139447975518
1430,1068,-39.5712890625,-0.03705176878511236
1431,1080,30.1326904296875,0.027900639286747686
1432,1029,-25.666259765625,-0.024942915224125364
1433,1125,26.43115234375,0.02349435763888889
1434,1079,78.186279296875,0.07246179730943003
1435,1079,20.802001953125,0.019278963811978685
1436,1083,32.89111328125,0.03037037237419206
1437,1084,71.422607421875,0.06588801422682196
1438,1092,6.25146484375,0.005724784655448718
1439,1087,48.082763671875,0.04423437320319687
1440,975,-50.10498046875,-0.05138972355769231
1441,1093,53.7646484375,0.04918998027218664
1442,1083,27.595947265625,0.025481022405932596
1443,1097,4.34912109375,0.0039645588821786695
1444,1093,39.68603515625,0.03630927278705398
1445,969,-38.2763671875,-0.039500894930340556
1446,1060,-58.53125,-0.055218160377358494
1447,1110,33.637451171875,0.03030401006475225
1448,1060,-32.489990234375,-0.03065093418337264
1449,1084,36.1142578125,0.033315735989391145
1450,915,-9.778076171875,-0.010686422045765028
1451,1093,53.7646484375,0.04918998027218664
1452,401,7.25787353515625,0.018099435249766208
1453,1093,53.7646484375,0.04918998027218664
1454,1060,-48.8505859375,-0.046085458431603776
1455,1097,42.334228515625,0.03859091022390611
1456,1081,25.71484375,0.02378801456984274
1457,1109,28.1376953125,0.025372132833633904
1458,1061,-34.408935546875,-0.03243066498291706
1459,1025,-81.849365234375,-0.07985303925304878
1460,1041,-12.081298828125,-0.011605474378602305
1461,1081,43.25634765625,0.04001512271623497
1462,1071,21.821533203125,0.02037491428863212
1463,1079,56.33935546875,0.05221441656047266
1464,1026,-38.520751953125,-0.03754459254690546
1465,1057,-17.35009765625,-0.01641447271168401
1466,1071,14.36865234375,0.01341610863095238
1467,1194,45.261962890625,0.03790784161693886
1468,1025,-10.38720703125,-0.010133860518292683
1469,1084,49.4853515625,0.045650693323339486
1470,1074,36.90283203125,0.034360178800046555
1471,1062,32.540283203125,0.03064056798787665
1472,1077,58.48779296875,0.05430621445566388
1473,1074,45.84375,0.042685055865921785
1474,1100,55.3056640625,0.050277876420454545
1475,1109,16.510498046875,0.014887734938570785
1476,1022,-33.23388671875,-0.03251848015533268
1477,1095,49.875732421875,0.04554861408390411
1478,1074,23.383056640625,0.021771933557378956
1479,1027,-13.14208984375,-0.012796582126338852
1480,1056,28.1845703125,0.026689934008049244
1481,1068,44.96826171875,0.04210511396886704
1482,1077,-32.1627197265625,-0.02986324951398561
1483,1071,47.36669921875,0.04422660991479925
1484,1076,21.438232421875,0.019924007827021376
1485,1065,32.7099609375,0.030713578345070422
1486,1077,54.740234375,0.0508265871634169
1487,1010,50.07275390625,0.04957698406559406
1488,1062,-48.30712890625,-0.0454869387064501
1489,1066,20.728515625,0.01944513660881801
1490,1080,41.755126953125,0.03866215458622685
1491,933,-11.53564453125,-0.012364034867363344
1492,1076,57.30859375,0.053260774860594794
1493,1093,33.0849609375,0.030269863620768528
1494,982,1.67822265625,0.001708984375
1495,1066,33.22314453125,0.03116617685858349
1496,1083,30.802001953125,0.028441368377770084
1497,1067,32.614501953125,0.030566543536199624
1498,1056,51.509033203125,0.04877749356356534
1499,1081,19.555908203125,0.018090571880781683
1500,1059,44.64013671875,0.04215310360599622
1501,1082,45.640625,0.04218172365988909
1502,1062,39.632080078125,0.03731834282309322
1504,1084,48.5498046875,0.04478764270064576
1505,1075,69.28369140625,0.06444994549418605
1506,1063,45.19482421875,0.042516297477657575
1507,1079,6.47265625,0.005998754633920297
1508,1064,28.602294921875,0.026881856129581768
1509,1048,-86.413330078125,-0.08245546763179866
1510,1079,41.0732421875,0.03806602612372567
1511,1064,68.359375,0.06424753289473684
1512,1075,22.526123046875,0.020954533066860466
1513,1062,45.7099609375,0.04304139447975518
1514,1102,30.89794921875,0.028038066441696916
1515,1053,35.38330078125,0.03360237491096866
1516,1068,37.654541015625,0.03525706087605337
1517,1065,43.63525390625,0.040972069395539906
1518,1065,45.300537109375,0.042535715595657275
1519,1017,-21.400390625,-0.021042665314650936
1520,1062,45.709716796875,0.043041164592161014
1521,1062,45.964111328125,0.043280707465277776
1522,1057,42.637939453125,0.040338637136352884
1523,1059,53.662109375,0.05067243567044381
1524,1050,19.3994140625,0.01847563244047619
1525,1057,76.879638671875,0.07273381142088457
1526,1077,58.458984375,0.05427946552924791
1527,1061,47.75048828125,0.0450051727438737
1528,1063,29.77587890625,0.028011174888287863
1529,1063,-18.0302734375,-0.016961687147224836
1530,1064,13.8524169921875,0.013019188902431861
1531,1003,32.9921875,0.03289350697906281
1532,1051,61.5498046875,0.058563087238344434
1533,1056,67.35986328125,0.06378774931936552
1534,1029,-44.2685546875,-0.043020947218172984
1535,1057,30.2490234375,0.02861780836092715
1536,1073,30.134765625,0.028084590517241378
1537,1042,57.2889404296875,0.05497978927993042
1538,1067,21.72314453125,0.020359085783739458
1539,1077,38.56982421875,0.035812278754642525
1540,1053,26.04931640625,0.024738192218660967
1541,1049,21.3642578125,0.020366308686844616
1542,1057,42.4931640625,0.0402016689333018
1543,1057,42.4931640625,0.0402016689333018
1544,1130,-43.4765625,-0.03847483407079646
1545,395,15.2984619140625,0.03873028332674051
1546,1071,21.797607421875,0.02035257462359944
1547,1058,37.23974609375,0.03519824772566162
1548,1055,15.982666015625,0.015149446460308058
1549,1057,42.4931640625,0.0402016689333018
1550,1064,39.500732421875,0.03712474851679981
1551,1052,66.18017578125,0.06290891233959126
1552,996,-36.48486328125,-0.03663138883659638
1553,1045,45.82666015625,0.04385326330741627
1554,1058,47.059326171875,0.044479514340146506
1555,1071,0.59326171875,0.0005539325105042017
1556,1022,-25.48486328125,-0.024936265441536203
1557,1052,66.18017578125,0.06290891233959126
1558,1053,18.4873046875,0.01755679457502374
1559,1048,48.80126953125,0.04656609688096374
1560,1037,15.97216796875,0.015402283479990357
1561,1025,-34.14990234375,-0.033316977896341464
1562,1045,45.82666015625,0.04385326330741627
1563,1033,-14.25537109375,-0.013799972017182962
1564,1020,-46.016357421875,-0.04511407590379902
1565,1051,40.27294921875,0.03831869573620362
1566,1052,23.021484375,0.02188354028041825
1567,1055,54.4525146484375,0.051613757960604266
1568,1050,48.806396484375,0.04648228236607143
1569,1043,37.98388671875,0.036417916317114093
1570,998,-25.843017578125,-0.02589480719251002
1571,1021,-10.131103515625,-0.009922726264079335
1572,1050,25.46044921875,0.024248046875
1573,1050,59.326171875,0.05650111607142857
1574,1042,46.8583984375,0.04496967220489444
1575,1055,26.110595703125,0.024749379813388626
1576,1018,-6.2041015625,-0.006094402320726915
1577,1087,-18.684814453125,-0.017189341723206072
1578,1010,-44.10791015625,-0.043671198174504954
1579,1011,-38.169677734375,-0.03775437955922354
1580,967,-38.245849609375,-0.03955103372220786
1581,1051,31.61376953125,0.03007970459681256
1582,1021,38.723388671875,0.0379269232829334
1583,1015,14.447265625,0.014233759236453201
1584,995,-71.602294921875,-0.0719621054491206
1585,1045,64.62890625,0.06184584330143541
1586,1046,35.775390625,0.034202094287762906
1587,1050,38.95263671875,0.037097749255952384
1588,1055,47.412109375,0.044940388033175356
1589,1036,35.0302734375,0.033813005248552123
1590,1028,33.18017578125,0.03227643558487354
1591,1004,-21.344482421875,-0.021259444643301793
1592,1040,38.3212890625,0.036847393329326926
1593,1034,40.374755859375,0.0390471526686412
1594,1034,28.5284423828125,0.02759036980929642
1595,1040,16.7109375,0.016068209134615385
1596,1048,58.7529296875,0.05606195580868321
1597,1041,43.764892578125,0.04204120324507685
1598,1015,-23.861328125,-0.023508697660098523
1599,1044,36.5177001953125,0.03497864003382423
1600,1036,42.088623046875,0.040626084022080115
1601,1062,51.033447265625,0.04805409347045669
1602,1042,28.066650390625,0.026935365058181383
1603,1030,36.458251953125,0.03539636111953884
1604,1048,49.5693359375,0.04729898467318702
1605,1069,-31.694580078125,-0.029648812046889617
1606,1004,-40.7392578125,-0.0405769500124502
1607,1062,51.03369140625,0.04805432335805085
1608,1045,57.090576171875,0.05463213030801435
1609,1026,-34.8408203125,-0.03395791453460039
1610,1062,45.709716796875,0.043041164592161014
1611,1038,57.1591796875,0.0550666470977842
1612,1016,14.6962890625,0.014464851439468504
1613,1046,-2.00439453125,-0.0019162471618068833
1614,1033,57.18701171875,0.05536012751089061
1615,1053,26.9169921875,0.025562195809591643
1616,1040,29.055908203125,0.027938373272235577
1617,1005,9.31201171875,0.009265683302238805
1618,1047,9.41796875,0.008995194603629417
1619,1050,41.04541015625,0.03909086681547619
1620,1014,-32.52978515625,-0.03208065597263313
1621,1041,26.083740234375,0.02505642673811239
1622,1039,36.018798828125,0.03466679386730029
1623,1031,27.6224365234375,0.026791887995574686
1624,1043,44.17333984375,0.04235219543983701
1625,845,-30.927978515625,-0.0366011580066568
1626,1032,59.19482421875,0.057359325793362406
1627,1040,29.0556640625,0.027938138521634615
1628,1000,-18.009765625,-0.018009765625
1629,1031,31.666015625,0.0307138851842871
1630,1054,34.811279296875,0.03302777921904649
1631,999,-11.208740234375,-0.01121996019456957
1632,998,-34.854248046875,-0.034924096239353705
1633,986,16.53955078125,0.01677439227307302
1634,1041,43.21533203125,0.04151328725384246
1635,1024,7.3406982421875,0.0071686506271362305
1636,1043,-13.269775390625,-0.012722699319870566
1637,1031,64.910888671875,0.06295915487087779
1638,1018,27.427978515625,0.026943004435780942
1639,1024,32.859619140625,0.0320894718170166
1640,1023,22.7677001953125,0.022255816417705278
1641,996,-12.96142578125,-0.013013479700050202
1642,1031,30.000244140625,0.02909819994241028
1643,1016,20.234619140625,0.019915963721087598
1644,970,-11.9501953125,-0.012319788981958762
1645,1000,-20.4384765625,-0.0204384765625
1646,1035,25.40283203125,0.02454379906400966
1647,1043,40.852783203125,0.03916853614872962
1648,1031,41.6298828125,0.04037815985693501
1649,960,21.7197265625,0.022624715169270834
1650,1040,29.0556640625,0.027938138521634615
1651,969,30.623779296875,0.03160348740647575
1652,996,9.144775390625,0.00918150139620984
1653,1030,29.912841796875,0.029041593977548543
1654,1044,10.899658203125,0.010440285635177203
1655,1043,29.498779296875,0.028282626363255032
1656,1028,17.724365234375,0.017241600422543774
1657,1020,44.848876953125,0.04396948720894608
1658,1036,56.52587890625,0.05456165917591699
1659,995,-21.447021484375,-0.02155479546168342
1660,1037,25.47314453125,0.024564266664657667
1661,974,39.99267578125,0.04106024207520534
1662,955,-9.69580078125,-0.01015267097513089
1663,1030,39.9951171875,0.038830210861650484
1664,1028,62.451416015625,0.060750404684460114
1665,1032,34.5595703125,0.033487955729166664
1666,1023,49.837646484375,0.04871715198863636
1667,1014,-30.73291015625,-0.030308589897682446
1668,1067,13.00732421875,0.012190556906044986
1669,1030,7.40478515625,0.007189111802184466
1670,964,-26.519287109375,-0.02750963393088693
1671,1029,27.1373291015625,0.026372525851858602
1672,1015,32.86865234375,0.03238290871305419
1673,1027,21.346923828125,0.02078570966711295
1674,998,23.8060302734375,0.023853737748935372
1675,1051,33.660400390625,0.03202702225558991
1676,1025,27.344482421875,0.02667754382621951
1677,973,-67.96923828125,-0.0698553322520555
1678,981,1.942138671875,0.0019797539978338432
1679,1004,38.058349609375,0.037906722718501
1680,1004,-21.4013671875,-0.02131610277639442
1681,1029,41.38720703125,0.04022080372327502
1682,1002,-38.91552734375,-0.03883785164046906
1683,913,-29.705322265625,-0.032535949907584884
1684,984,-23.5673828125,-0.023950592289126018
1685,1002,60.185302734375,0.06006517238959581
1686,989,-29.260986328125,-0.029586437136627907
1687,1014,21.16259765625,0.0208704118897929
1688,1027,3.1484375,0.003065664556962025
1689,1034,20.79931640625,0.02011539304279497
1690,950,-37.64892578125,-0.03963044819078947
1691,1022,45.46240234375,0.044483759631849314
1692,1020,30.452880859375,0.029855765548406864
1693,1022,42.044921875,0.041139845278864974
1694,1029,51.608642578125,0.05015417160167639
1695,994,27.5965576171875,0.027763136435802315
1696,1008,33.3564453125,0.03309171161954365
1697,998,-17.170654296875,-0.017205064425726453
1698,1025,46.4371337890625,0.04530452076981707
1699,991,52.2156982421875,0.05268990740886731
1700,1030,34.820068359375,0.03380589161104369
1701,1257,-16.3929443359375,-0.013041324054047334
1702,1010,30.1490478515625,0.029850542427289604
1703,1009,41.21533203125,0.040847702706888006
1704,1024,33.050537109375,0.03227591514587402
1705,1015,29.0545654296875,0.028625187615455665
1706,1027,43.776611328125,0.04262571696993671
1707,1016,45.797607421875,0.045076385257750984
1708,1009,39.4166259765625,0.03906504061106293
1709,993,-32.3350830078125,-0.03256302417705186
1710,1007,-17.4755859375,-0.01735410718718967
1711,997,4.7216796875,0.004735887349548646
1712,1014,31.33251953125,0.030899920642258383
1713,1013,43.340576171875,0.04278437924173248
1714,981,20.01611328125,0.02040378520005097
1715,999,45.6527099609375,0.04569840836930681
1716,1020,26.429443359375,0.02591121897977941
1717,1015,44.364501953125,0.043708868919334974
1718,1010,37.645263671875,0.03727253828898515
1719,1039,32.490478515625,0.03127091291205486
1720,1013,14.11328125,0.013932163129318855
1721,1009,39.41650390625,0.03906491962958375
1722,1009,31.66748046875,0.03138501533077304
1723,1014,21.871337890625,0.021569366756040435
1724,976,-33.678955078125,-0.03450712610463627
1725,1003,36.89892578125,0.03678856010094716
1726,1007,22.694580078125,0.022536822321871895
1727,1014,27.392333984375,0.027014136079265286
1728,1012,45.623291015625,0.04508230337512352
1729,1003,17.6435546875,0.017590782340478565
1730,990,6.7879638671875,0.006856529158775253
1731,999,56.648681640625,0.056705387027652654
1732,1049,9.71630859375,0.009262448611773118
1733,983,43.112548828125,0.04385813715984232
1734,1003,9.768798828125,0.009739580087861415
1735,999,48.115478515625,0.04816364215778278
1737,1000,31.4803466796875,0.0314803466796875
1738,977,38.2393798828125,0.03913959046347237
1739,987,39.705810546875,0.04022878474860689
1740,1181,31.5078125,0.026678926756985605
1741,997,27.901123046875,0.02798507828172016
1742,993,31.301513671875,0.031522168853851965
1743,995,16.014892578125,0.016095369425251256
1744,1008,0.0673828125,6.684802827380953e-05
1745,991,54.03662109375,0.05452736740035318
1746,1010,12.59130859375,0.012466642172029703
1747,1002,24.708740234375,0.024659421391591815
1748,988,-12.4990234375,-0.012650833438765182
1749,971,-31.04150390625,-0.031968593106333675
1750,1020,33.06982421875,0.03242139629289216
1751,1002,11.792236328125,0.01176869893026447
1752,980,28.84716796875,0.02943588568239796
1753,1010,-57.49462890625,-0.05692537515470297
1754,907,-28.259521484375,-0.03115713504341235
1755,995,27.951904296875,0.028092366127512564
1756,1005,34.99755859375,0.03482344138681592
1757,1012,-8.69921875,-0.008596065958498024
1758,1009,29.494140625,0.029231061075322102
1759,998,24.025634765625,0.02407378233028557
1760,951,22.022705078125,0.02315741858898528
1761,994,-14.564453125,-0.014652367328973842
1762,879,-41.37890625,-0.04707497866894198
1763,881,-29.789794921875,-0.03381361512131101
1764,1008,58.418701171875,0.05795506068638393
1765,984,18.086181640625,0.018380265894944105
1766,1034,-12.314697265625,-0.011909765247219536
1767,997,56.044921875,0.056213562562688064
1768,984,23.2919921875,0.023670723767784552
1769,910,-43.66455078125,-0.047983022836538464
1770,995,4.3594970703125,0.004381404090766331
1771,976,44.20947265625,0.04529659083632172
1772,1040,29.0556640625,0.027938138521634615
1773,976,40.595947265625,0.04159420826396004
1774,1051,40.272705078125,0.03831846344255471
1775,985,19.18212890625,0.019474242544416244
1776,988,26.2208251953125,0.02653929675638917
1777,975,-3.234375,-0.0033173076923076923
1778,999,-12.2762451171875,-0.012288533650838339
1779,988,11.536865234375,0.011676989103618422
1780,988,27.010009765625,0.027338066564397773
1781,997,43.276123046875,0.04340634207309428
1782,987,-57.67431640625,-0.058433957858409324
1783,1011,6.56103515625,0.006489649017062314
1784,1003,25.198974609375,0.025123603797981058
1785,989,35.14892578125,0.03553986428842265
1786,1009,33.66845703125,0.033368143737611496
1787,983,13.39501953125,0.013626672971770091
1788,1016,34.6431884765625,0.03409762645330955
1789,989,12.161376953125,0.012296639993048534
1790,968,43.595458984375,0.04503663118220558
1791,971,-1.30517578125,-0.0013441563143666323
1792,995,3.2894287109375,0.003305958503454774
1793,997,28.0576171875,0.028142043317452358
1794,990,65.562255859375,0.06622450086805555
1795,989,21.1326904296875,0.02136773552041203
1796,978,23.0965576171875,0.023616112083013802
1797,987,36.9951171875,0.037482388234549135
1798,981,30.016845703125,0.03059821172591743
1799,992,38.284912109375,0.03859366140057964
1800,1000,63.100830078125,0.063100830078125
1801,990,57.93115234375,0.05851631549873738
1802,972,47.450927734375,0.04881782688721708
1803,971,-12.77978515625,-0.013161467720133883
1804,994,30.48876953125,0.0306728063694668
1805,990,8.168701171875,0.008251213304924242
1806,1003,27.6390380859375,0.0275563689790005
1807,962,-69.95947265625,-0.07272294454911643
1808,983,44.968994140625,0.04574668783379959
1809,986,10.4364013671875,0.010584585565098885
1810,993,25.82177734375,0.026003803971550856
1811,981,8.947509765625,0.009120805061799185
1812,1001,22.519287109375,0.022496790319055944
1813,975,30.83056640625,0.03162109375
1814,924,-20.687744140625,-0.022389333485524892
1815,994,20.708251953125,0.02083325146189638
1816,985,59.4365234375,0.060341648159898474
1817,978,23.563232421875,0.024093284684943764
1818,980,44.28759765625,0.045191426179846936
1819,963,9.97021484375,0.010353286442107996
1820,989,42.520263671875,0.04299318874810414
1821,998,6.6270751953125,0.006640355907126754
1822,864,-28.8265380859375,-0.03336404871057581
1823,967,35.3707275390625,0.03657779476635212
1824,964,-19.398193359375,-0.020122607219268673
1825,966,27.1285400390625,0.0280833747816382
1826,983,24.0782470703125,0.024494656226157173
1827,989,62.52294921875,0.063218351080637
1828,962,48.435546875,0.050348801325363825
1829,989,35.5704345703125,0.03596606124399646
1830,966,36.9405517578125,0.03824073680932971
1831,984,15.5625,0.015815548780487805
1832,972,31.9384765625,0.032858514981995886
1833,991,-0.50634765625,-0.0005109461717961655
1834,988,41.516845703125,0.042021098889802634
1835,927,-56.101318359375,-0.060519221531148866
1836,990,28.05712890625,0.028340534248737375
1837,1006,17.14404296875,0.017041792215457256
1838,1017,-21.594482421875,-0.021233512705875122
1839,959,27.9879150390625,0.029184478664298748
1840,979,38.58447265625,0.039412127330183865
1841,978,24.7813720703125,0.02533882624776329
1842,997,25.14892578125,0.02522459957998997
1843,909,-9.8292236328125,-0.010813227318825632
1844,973,39.123291015625,0.040208932184609456
1845,998,-23.4375,-0.02348446893787575
1846,982,10.39892578125,0.010589537455448066
1847,979,20.66064453125,0.021103824853166496
1848,969,50.54296875,0.05215992647058824
1849,987,45.80615234375,0.046409475525582576
1850,970,42.509033203125,0.043823745570231956
1851,990,23.937744140625,0.02417953953598485
1852,974,26.32568359375,0.027028422580852154
1853,983,63.7587890625,0.06486143343082401
1854,994,45.436767578125,0.04571103378080986
1855,982,11.240478515625,0.011446515800025458
1856,967,40.5631103515625,0.041947373683104965
1857,988,14.192626953125,0.01436500703757591
1858,980,23.581298828125,0.024062549824617346
1859,978,30.72802734375,0.031419250862730064
1860,989,36.451171875,0.03685659441354904
1861,981,41.588623046875,0.042394111158893986
1862,966,46.94287109375,0.04859510465191511
1863,974,23.530517578125,0.02415864227733573
1864,984,17.5361328125,0.01782127318343496
1865,924,-57.6376953125,-0.062378458130411256
1867,966,21.801513671875,0.022568854732789856
1868,970,13.85205078125,0.014280464722938145
1869,973,24.527587890625,0.025208209548432683
1870,954,38.42041015625,0.04027296662080713
1871,974,11.48828125,0.011794949948665298
1872,979,37.87255859375,0.03868494238381001
1873,965,33.8770751953125,0.035105777404468914
1874,975,57.11083984375,0.0585752203525641
1875,971,38.74658203125,0.0399037919992276
1876,985,26.326171875,0.02672707804568528
1877,984,13.343017578125,0.013559977213541666
1878,964,34.32080078125,0.03560249043698133
1879,972,-47.7431640625,-0.04911848154578189
1880,936,29.35986328125,0.03136737530048077
1881,976,10.751220703125,0.01101559498271004
1882,967,28.17724609375,0.02913882739788004
1883,947,19.6640625,0.020764585533262936
1884,956,47.5389404296875,0.04972692513565638
1885,933,-15.623779296875,-0.016745744155278672
1886,930,26.427490234375,0.028416656165994623
1887,943,-28.078857421875,-0.029776094827014845
1888,970,43.3516845703125,0.04469245831990979
1889,956,25.001220703125,0.026151904501176777
1890,976,4.911865234375,0.00503264880571209
1891,985,46.59912109375,0.047308752379441626
1892,963,17.219970703125,0.017881589515186917
1893,962,48.181396484375,0.05008461173011954
1894,976,20.838134765625,0.021350547915599385
1895,912,10.54638671875,0.011564020524945175
1896,964,36.765380859375,0.038138361887318464
1897,977,43.297607421875,0.0443168960305783
1898,968,33.9442138671875,0.035066336639656505
1899,999,11.472900390625,0.0114843847754004
1900,983,16.936279296875,0.017229175276576806
1901,999,27.543701171875,0.02757127244431932
1902,980,18.443115234375,0.01881950534119898
1903,973,-5.857666015625,-0.006020211732399795
1904,939,37.93359375,0.04039786341853035
1905,979,18.594970703125,0.01899384137193565
1906,872,-32.587158203125,-0.03737059426963876
1907,980,37.950439453125,0.03872493821747449
1908,976,11.55078125,0.011834816854508197
1909,971,0.584716796875,0.0006021800173789907
1910,931,-30.501708984375,-0.03276230825389366
1911,908,-31.2982177734375,-0.03446940283418227
